,Market,Brand,Sub Brand,Category,Sub Category,Name,IS_Combo,If Combo - Size,Individual Size (gm),Price (SAR),Link,SAR/g
1411,Carrefour,Freshly,Freshly,Food Cupboard,"Chips, Dips & Snacks",Freshly microwave popcorn with butter flavour 297 g,No,,297.0,10.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/freshly-butter-mw-popcorn-297g/p/533856,0.03367003367003367
1412,Carrefour,Orient gardens,Orient gardens,Food Cupboard,"Chips, Dips & Snacks",Orient garden microwave popcorn butter jalapeno 3x3 oz,yes,3,3.0,12.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/o-g-mw-p-corn-bttr-jalapeno-3x3-oz/p/555757,
1413,Carrefour,American garden,American garden,Food Cupboard,"Chips, Dips & Snacks",American garden hot & spicy popcorn microwave 273 g,No,,273.0,9.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/ag-hot-spicy-popcorn-273g/p/515253,0.03296703296703297
1414,Carrefour,Freshly,Freshly,Food Cupboard,"Chips, Dips & Snacks",Freshly microwave popcorn with butter flavour light 297 g,No,,297.0,10.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/freshly-light-mw-popcorn-297g/p/533860,0.03367003367003367
1415,Carrefour,Freshly,Freshly,Food Cupboard,"Chips, Dips & Snacks",Freshly microwave popcorn hot & spicy 297 g,No,,297.0,10.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/freshly-mw-popcorn-hot-spicy-297g/p/533859,0.03367003367003367
1416,Carrefour,Freshly,Freshly,Food Cupboard,"Chips, Dips & Snacks",Freshly Microwave Popcorn 297 g,No,,297.0,10.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/freshly-natural-mw-popcorn-297g/p/533858,0.03367003367003367
1417,Carrefour,Orient gardens,Orient gardens,Food Cupboard,"Chips, Dips & Snacks",Orient gardens microwave popcorn chilli lemon 85 g x 3 pags,yes,3,85.0,12.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/o-g-mw-p-corn-chilli-lemn-3x3-oz/p/555760,
1418,Carrefour,Orient gardens,Orient gardens,Food Cupboard,"Chips, Dips & Snacks",Orient Gardens Microwave Popcorn Sweet & Salty 3 x 85 g,yes,3,85.0,12.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/o-g-mw-p-corn-swt-salty-3x3-oz/p/555759,
1419,Carrefour,Freshly,Freshly,Food Cupboard,"Chips, Dips & Snacks",Freshly butter popcorn 94% fat free 255 g,No,,255.0,10.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/freshly-bter-popcorn-94-ff-255g/p/533855,0.0392156862745098
1420,Carrefour,Freshly,Freshly,Food Cupboard,"Chips, Dips & Snacks",Freshly pop corn 453 g,No,,453.0,10.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/freshly-popping-corn-jar-453g/p/533861,0.02207505518763797
1421,Carrefour,Goody,Goody,Food Cupboard,"Chips, Dips & Snacks",Goody Pop Corn Jar 850 g,No,,850.0,20.0,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/goody-popcorn-850g/p/546099,0.023529411764705882
1423,Carrefour,Al batal,Al batal,Food Cupboard,"Chips, Dips & Snacks",Al batal cheese flavor popcorn 117 g,No,,117.0,6.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/al-batal-popcorn-cheese-90g/p/339786,0.05128205128205128
1424,Carrefour,Zain,Zain,Food Cupboard,"Chips, Dips & Snacks",Zain popcorn 500 g,No,,500.0,7.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/zain-popcorn-500g/p/616011,0.014
1425,Carrefour,Kitco,Kitco,Food Cupboard,"Chips, Dips & Snacks",KITCO POPCORN BUTTER 270G,No,,270.0,10.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/kitco-popcorn-butter-270g/p/649156,0.037037037037037035
1428,Carrefour,Al batal,Al batal,Food Cupboard,"Chips, Dips & Snacks",Al Batal Pop Corn Butter 117 g,No,,117.0,6.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/al-batal-popcorn-butter-90g/p/339784,0.05128205128205128
1429,Carrefour,Al batal,Al batal,Food Cupboard,"Chips, Dips & Snacks",Albatal popcorn caramel & sea salt 23 g,No,,23.0,1.35,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/albatal-popcorn-caramel-sea-salt23g/p/621028,0.043478260869565216
1431,Carrefour,Jolly time,Jolly time,Food Cupboard,"Chips, Dips & Snacks",JOLLY TIME WHITE POPCORN 850G,No,,850.0,15.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/jolly-time-white-popcorn-850g/p/131166,0.01764705882352941
1432,Carrefour,Al batal,Al batal,Food Cupboard,"Chips, Dips & Snacks",Al batal cheese popcorn 23 g x 11,yes,11,23.0,11.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/al-batal-cheese-popcorn-23gx10/p/333436,
1433,Carrefour,Kitco,Kitco,Food Cupboard,"Chips, Dips & Snacks",Kitco popcorn salted 270g,No,,270.0,10.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/kitco-popcorn-salted-270g/p/649153,0.037037037037037035
1435,Carrefour,Al batal,Al batal,Food Cupboard,"Chips, Dips & Snacks",Albatal popcorn caramel & sea salt 23 g × 15,yes,15,23.0,19.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/albatal-popcrn-crmel-sea-salt23gx15/p/621027,
1436,Carrefour,Freshly,Freshly,Food Cupboard,"Chips, Dips & Snacks",Freshly Popcorn 906 g,No,,906.0,18.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/freshly-popping-corn-jar-906g/p/533862,0.019867549668874173
1437,Carrefour,Kitco,Kitco,Food Cupboard,"Chips, Dips & Snacks",KITCO POPCORN CARAMEL 270G,No,,270.0,10.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/kitco-popcorn-caramel-270g/p/649155,0.037037037037037035
1439,Carrefour,Goody,Goody,Food Cupboard,"Chips, Dips & Snacks",Goody Pop Corn 284 g,No,,284.0,5.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/goody-popcorn-284g/p/126408,0.017605633802816902
1441,Carrefour,Orient gardens,Orient gardens,Food Cupboard,"Chips, Dips & Snacks",O.G. My Popcorn Natural 3 x 3 Oz,yes,3,3.0,12.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/o-g-mw-popcorn-natural-3x3-oz/p/555755,
1442,Carrefour,Peep,Peep,Food Cupboard,"Chips, Dips & Snacks",Peep yellow hybrid popcorn 284 g,No,,284.0,4.35,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/peep-yellow-hybrid-popcorn-284g/p/156050,0.014084507042253521
1444,Carrefour,Al batal,Al batal,Food Cupboard,"Chips, Dips & Snacks",ALBATAL CARAMEL POPCORN 23G,No,,23.0,1.6,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/albatal-caramel-popcorn-23g/p/494791,0.043478260869565216
1445,Carrefour,Zain,Zain,Food Cupboard,"Chips, Dips & Snacks",Zain premium popcorn 800 g,No,,800.0,9.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/zain-popcorn-800g/p/588421,0.01125
1446,Carrefour,Al batal,Al batal,Food Cupboard,"Chips, Dips & Snacks",Albatal caramel popcorn 23 g x 15,yes,15,23.0,19.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/albatal-caramel-popcorn-23gx15/p/615092,
1447,Carrefour,Kitco,Kitco,Food Cupboard,"Chips, Dips & Snacks",Kitco popcorn cheese 270g,No,,270.0,10.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/kitco-popcorn-cheese-270g/p/649154,0.037037037037037035
1448,Carrefour,Al batal,Al batal,Food Cupboard,"Chips, Dips & Snacks",Albatal hot chilli popcorn 100g,No,,100.0,6.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/al-batal-popcorn-chilli-90g/p/413996,0.06
1450,Carrefour,Jolly time,Jolly time,Food Cupboard,"Chips, Dips & Snacks",JOLLY TIME YELLOW POPCORN 850G,No,,850.0,15.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/jolly-time-yellow-popcorn-850g/p/131165,0.01764705882352941
1451,Carrefour,Jolly time,Jolly time,Food Cupboard,"Chips, Dips & Snacks",Jolly time yellow popcorn 1.81 kg,No,,1.0,21.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/jolly-time-yellow-popcorn-1-81kg/p/131162,21.0
1452,Carrefour,Al batal,Al batal,Food Cupboard,"Chips, Dips & Snacks",Al batal cheese flavor popcorn 23 g,No,,23.0,1.15,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/al-batal-cheese-popcorn-23g/p/333435,0.043478260869565216
1453,Carrefour,Al batal,Al batal,Food Cupboard,"Chips, Dips & Snacks",Al batal butter popcorn 23 g x 11,yes,11,23.0,11.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/al-batal-butter-popcorn-23gx10/p/133491,
1463,Carrefour,,,"Nuts, Dates & Dried Fruits",Nuts & Seeds,Yateb popcorn 500 g,No,,500.0,8.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/nuts-dates-dried-fruits/nuts-seeds/mixed-nuts/popcorn-500gms/p/183594,0.016
1470,Carrefour,Markal,Markal,Organic Food Cupboard,Organic & Bio Snaking,Markal corn for popcorn 500g (organic),No,,500.0,21.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//bio-organic-food/organic-food-cupboard/organic-bio-snaking/organic-pop-corn/markal-pop-corn-500g/p/109374,0.042
1471,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Popcorn Maker 10106700 Red/Yellow,No,,1.0,96.56,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-maker-10106700-red-yellow/p/SA687368221881,96.0
1472,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Popcorn Maker 10106700 Red/Yellow,No,,1.0,139.15,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-maker-10106700-red-yellow/p/MZCWF5N002176,139.0
1473,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Popcorn Machine 10106788 Red/Gold,No,,1.0,99.94,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-machine-10106788-red-gold/p/SA687368203191,99.0
1479,Carrefour,Rebune,Rebune,Small Appliances,Food Preparation,Rebune Popcorn Maker 1200W Re-5-044 Blue/Black/Clear,No,,1.0,156.25,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/rebune-popcorn-maker-1200w-re-5-044-blue-black-clear/p/SA687368210991,156.0
1480,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Popcorn Machines-Kpm 1010 10106793 Red/Yellow,No,,1.0,97.5,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-machines-kpm-1010-10106793-red-yellow/p/SA687368221010,97.0
1481,Carrefour,Generic,Generic,Small Appliances,Food Preparation,"Generic Kitchen Appliances, Popcorn Machines, Cypm-5503 10107108 Red/Yellow",No,,1.0,112.7,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-kitchen-appliances-popcorn-machines-cypm-5503-10107108-red-yellow/p/MZCWF5N002308,112.0
1485,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Popcorn Machine-Model Cypm-5503 10106816 Red/Yellow,No,,1.0,93.75,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-machine-model-cypm-5503-10106816-red-yellow/p/SA687368223311,93.0
1486,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Mini Electronic Popcorn Maker Pm-2800 Red,No,,1.0,131.1,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-mini-electronic-popcorn-maker-pm-2800-red/p/MZCWF5N002089,131.0
1488,Carrefour,LOWHA,LOWHA,Home & Garden,Living Room & Home Decor,Lowha Enjoy Coca Cola And Popcorn Wall Art Wooden Frame Wood Color 23X33cm,yes,23,33.0,69.0,https://www.carrefourksa.com/mafsau/en//home-garden/living-room-home-decor/sofas-sofa-beds/lowha-enjoy-coca-cola-and-popcorn-wall-art-wooden-frame-wood-color-23x33cm/p/SA6285698006006,
1489,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Electric Hot Air Popcorn Maker Mini Home Household Machine 8907 Red/Yellow,No,,1.0,93.69,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-electric-hot-air-popcorn-maker-mini-home-household-machine-8907-red-yellow/p/SA687368212186,93.0
1491,Carrefour,REBUNE,REBUNE,Small Appliances,Food Preparation,Rebune Electric Popcorn Maker 1200W 1200W Re-5-044 Blue/Black/Clear,No,,1.0,100.05,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/rebune-electric-popcorn-maker-1200w-1200w-re-5-044-blue-black-clear/p/MZCWF5N002013,100.0
1492,Carrefour,Rebune,Rebune,Small Appliances,Food Preparation,Rebune Electric Popcorn Maker 1200W RE-5-044 Blue/Black/Clear,No,,1.0,99.0,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/rebune-electric-popcorn-maker-1200w-re-5-044-blue-black-clear/p/7770120050447,99.0
1493,Carrefour,Seara,Seara,Ready Meals & Appetizers,Breaded Chicken,Seara regular chicken popcorn 750g,No,,750.0,18.3,https://www.carrefourksa.com/mafsau/en/root-maf-category//frozen-food/ready-meals-appetizers/breaded-chicken/chicken-breaded-filet/seara-regular-chicken-popcorn-750g/p/670539,0.024
1494,Carrefour,Daewoo,Daewoo,Small Appliances,Food Preparation,Daewoo popcorn maker dawdpp-745,No,,1.0,95.0,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/miscellaneous/daewoo-pop-corn-maker-dawdpp-745/p/665352,95.0
1495,Carrefour,Sunbulah,Sunbulah,Ready Meals & Appetizers,Breaded Chicken,Sunbulah chicken popcorn 400 g,No,,400.0,18.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//frozen-food/ready-meals-appetizers/breaded-chicken/other-breaded-products/sunbulah-chicken-popcorn-400g/p/262197,0.045
1496,Carrefour,Seara,Seara,Ready Meals & Appetizers,Breaded Chicken,Seara regular chicken popcorn 350g,No,,350.0,9.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//frozen-food/ready-meals-appetizers/breaded-chicken/chicken-breaded-filet/seara-regular-chicken-popcorn-350g/p/670538,0.025714285714285714
1498,Carrefour,Al kabeer,Al kabeer,Ready Meals & Appetizers,Breaded Chicken,Al kabeer chicken popcorn 400 g,No,,400.0,22.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//frozen-food/ready-meals-appetizers/breaded-chicken/other-breaded-products/al-kabeer-chicken-popcorn-400g/p/180372,0.055
1499,Carrefour,Biki,Biki,Small Appliances,Food Preparation,Biki Popcorn Maker Microwave,No,,1.0,93.69,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-popcorn-maker-microwave/p/SA0687368222185,93.0
1501,Carrefour,Biki,Biki,Small Appliances,Food Preparation,Biki Commercial Popcorn Machine,No,,1.0,93.81,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-commercial-popcorn-machine/p/SA0687368241605,93.0
1502,Carrefour,Biki,Biki,Small Appliances,Food Preparation,Biki Popcorn Machine,No,,1.0,121.06,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-popcorn-machine/p/SA0687368234560,121.0
1503,Carrefour,Biki,Biki,Small Appliances,Food Preparation,Biki Air Popcorn Maker,No,,1.0,93.69,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-air-popcorn-maker/p/SA0687368214524,93.0
1504,Carrefour,Biki,Biki,Small Appliances,Food Preparation,Biki Small Popcorn Machine,No,,1.0,93.69,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-small-popcorn-machine/p/SA0687368248338,93.0
1505,Carrefour,Biki,Biki,Small Appliances,Food Preparation,Biki Popcorn Maker Microwave,No,,1.0,99.0,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-popcorn-maker-microwave/p/SA0687368234591,99.0
1506,Carrefour,Biki,Biki,Small Appliances,Food Preparation,Biki Kids’ Popcorn,No,,1.0,108.69,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-kids-popcorn/p/SA0687368244996,108.0
1507,Carrefour,Biki,Biki,Small Appliances,Food Preparation,Biki Popcorn Maker,No,,1.0,93.69,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-popcorn-maker/p/SA0687368234577,93.0
1509,Carrefour,Biki,Biki,Small Appliances,Food Preparation,Biki Mini Popcorn Machine,No,,1.0,100.06,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-mini-popcorn-machine/p/SA0687368233617,100.0
1510,Carrefour,Biki,Biki,Small Appliances,Food Preparation,Biki Popcorn Machine 1200W,No,,1.0,104.81,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-popcorn-machine-1200w/p/SA0687368246976,104.0
1511,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Popcorn Maker Red/Yellow,No,,1.0,116.15,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-maker-red-yellow/p/MZCWF5N001615,116.0
1513,Carrefour,Biki,Biki,Small Appliances,Food Preparation,Biki Popcorn Maker 8000018000175 Multicolour,No,,1.0,91.56,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-popcorn-maker-8000018000175-multicolour/p/SA687368228910,91.0
1514,Carrefour,Biki,Biki,Small Appliances,Food Preparation,Biki Amazing Popcorn Maker Machine,No,,1.0,121.06,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-amazing-popcorn-maker-machine/p/SA0687368251956,121.0
1515,Carrefour,Biki,Biki,Small Appliances,Food Preparation,Biki Electric Popcorn Maker Machine,No,,1.0,96.56,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-electric-popcorn-maker-machine/p/SA0687368242770,96.0
1516,Carrefour,Al batal,Al batal,Food Cupboard,"Chips, Dips & Snacks",Albatal popcorn chilli 23gx10+1,yes,10,23.0,9.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/albatal-popcorn-chilli-23gx10-1/p/670196,
1517,Carrefour,Clikon,Clikon,Small Appliances,Food Preparation,Clikon Popcorn Maker 1200W 1200W Ck2169 Red,No,,1.0,290.95,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/clikon-popcorn-maker-1200w-1200w-ck2169-red/p/MZCWF5N001818,290.0
1519,Carrefour,Americana,Americana,Ready Meals & Appetizers,Breaded Chicken,Americana chicken popcorn 400 g,No,,400.0,17.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//frozen-food/ready-meals-appetizers/breaded-chicken/other-breaded-products/americana-chicken-popcorn-400g/p/121187,0.0425
1522,Carrefour,Biki,Biki,Small Appliances,Food Preparation,Biki Popcorn Maker 8000018000176 Multicolour,No,,1.0,93.69,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-popcorn-maker-8000018000176-multicolour/p/SA687368225735,93.0
1523,Carrefour,Biki,Biki,Small Appliances,Food Preparation,Biki Hot Air Popcorn Maker,No,,1.0,96.56,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-hot-air-popcorn-maker/p/SA0687368244422,96.0
1525,Carrefour,Biki,Biki,Small Appliances,Food Preparation,Biki Popcorn Maker 8000018000177 Multicolour,No,,1.0,96.56,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-popcorn-maker-8000018000177-multicolour/p/SA687368222734,96.0
1526,Carrefour,Probios,Probios,Organic Food Cupboard,"Organic Rice, Pasta & Noodles",Probios popcorn gluten free 400g,No,,400.0,29.5,https://www.carrefourksa.com/mafsau/en/consumable/organic-pulses/probios-pop-corn-400g/p/577538,0.0725
1528,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Popcorn Machine 10106788 Red/Gold,No,,1.0,127.65,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-machine-10106788-red-gold/p/MZCWF5N001715,127.0
1529,Carrefour,Orient gardens,Orient gardens,Food Cupboard,"Chips, Dips & Snacks",O.G. My Popcorn Natural 3 x 3 Oz,yes,3,,12.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/o-g-mw-popcorn-natural-3x3-oz/p/555755,
1531,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Popcorn Machine 2.72428E+12 Multicolour,No,,1.0,100.08,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-machine-2-72428e-12-multicolour/p/SA687368201326,100.0
1532,Carrefour,,,Small Appliances,Food Preparation,"ATC Popcorn Maker, H-PM350, Red",No,,1.0,79.0,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/miscellaneous/popcorn-maker-h-pm350-atc/p/644970,79.0
1534,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Popcorn Maker Sh-0623 Red,No,,1.0,91.56,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-maker-sh-0623-red/p/SA687368207427,91.0
1535,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic The Trendy Popcorn Maker 10106640 Red/Gold,No,,1.0,96.56,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-the-trendy-popcorn-maker-10106640-red-gold/p/SA687368204358,96.0
1536,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic The Trendy Popcorn Maker 10106913 Red/Yellow,No,,1.0,91.56,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-the-trendy-popcorn-maker-10106913-red-yellow/p/SA687368225759,91.0
1537,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Electric Popcorn Maker 220V Red,No,,1.0,93.69,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-electric-popcorn-maker-220v-red/p/SA687368216399,93.0
1538,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Popcorn Maker 10106963 Red/Yellow,No,,1.0,126.5,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-maker-10106963-red-yellow/p/MZCWF5N001773,126.0
1539,Carrefour,Freshly,Freshly,Organic Food Cupboard,Organic & Bio Snaking,Freshly microwave popcorn sweet kettle 100 g,No,,100.0,11.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//bio-organic-food/organic-food-cupboard/organic-bio-snaking/organic-pop-corn/freshly-mw-popcorn-sw-100-g/p/671381,0.11
1540,Carrefour,Americana,Americana,Ready Meals & Appetizers,Breaded Chicken,Americana twisterz chicken popcorn 750 g,No,,750.0,32.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//frozen-food/ready-meals-appetizers/breaded-chicken/other-breaded-products/americana-chi-twister-popcorn-750g/p/630150,0.042666666666666665
1541,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Popcorn Maker 10106653 Red/Yellow,No,,1.0,93.69,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-maker-10106653-red-yellow/p/SA687368226787,93.0
1542,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Portable Popcorn Maker 8907 Red,No,,1.0,93.69,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-portable-popcorn-maker-8907-red/p/SA687368216870,93.0
1543,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Popcorn Maker Sh-0623 Red,No,,1.0,129.95,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-maker-sh-0623-red/p/MZCWF5N001820,129.0
1544,Carrefour,DLC,DLC,Small Appliances,Food Preparation,DLC Popcorn Maker Dlc-Pc2701 White/Black,No,,1.0,73.0,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/dlc-popcorn-maker-dlc-pc2701-white-black/p/MZCWF50000052,73.0
1545,Carrefour,ORBIT,ORBIT,Small Appliances,Food Preparation,Orbit Popcorn Maker 10106810 Grey/Black/Clear,No,,10106810.0,85.0,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/orbit-popcorn-maker-10106810-grey-black-clear/p/MZCWF5N001842,8.410170963934218e-06
1546,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Popcorn Maker Sh-0625 Red,No,,1.0,91.56,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-maker-sh-0625-red/p/SA687368202965,91.0
1547,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic The Trendy Popcorn Maker 10106913 Red/Yellow,No,,1.0,125.35,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-the-trendy-popcorn-maker-10106913-red-yellow/p/MZCWF5N002467,125.0
